source,target,is_chronic_path,gender_f,gender_m,gender_all,age_le_40,age_mid,age_gt_60,age_all,within_02_years,within_05_years,within_10_years,within_all_years,Weight
7,22,0,0,1,1,0,0,1,1,1,1,1,1,85
7,22,0,0,1,1,0,1,0,1,0,1,1,1,1
7,22,0,1,0,1,0,0,1,1,1,1,1,1,1
7,22,0,1,0,1,0,1,0,1,0,0,0,1,2
7,22,0,1,0,1,0,1,0,1,1,1,1,1,1
7,11,1,0,1,1,0,0,1,1,1,1,1,1,9
7,11,1,0,1,1,0,1,0,1,1,1,1,1,1
7,11,1,1,0,1,0,0,1,1,1,1,1,1,12
7,23,0,0,1,1,0,0,1,1,0,1,1,1,1
7,23,0,0,1,1,0,0,1,1,1,1,1,1,24
7,23,0,0,1,1,0,1,0,1,1,1,1,1,1
7,23,0,1,0,1,0,0,1,1,1,1,1,1,4
7,24,0,0,1,1,0,0,1,1,1,1,1,1,7
7,24,0,1,0,1,0,0,1,1,1,1,1,1,4
7,25,0,0,1,1,0,0,1,1,0,0,1,1,12
7,25,0,0,1,1,0,0,1,1,0,1,1,1,1
7,25,0,0,1,1,0,0,1,1,1,1,1,1,60
7,25,0,0,1,1,0,1,0,1,1,1,1,1,1
7,25,0,1,0,1,0,0,1,1,0,1,1,1,4
7,25,0,1,0,1,0,0,1,1,1,1,1,1,97
7,25,0,1,0,1,0,1,0,1,0,0,0,1,1
7,25,0,1,0,1,0,1,0,1,1,1,1,1,10
5,12,0,0,1,1,0,0,1,1,0,0,0,1,5
5,12,0,0,1,1,0,0,1,1,0,0,1,1,1
5,12,0,0,1,1,0,0,1,1,0,1,1,1,6
5,12,0,0,1,1,0,0,1,1,1,1,1,1,51
5,12,0,0,1,1,0,1,0,1,0,0,1,1,1
5,12,0,0,1,1,0,1,0,1,1,1,1,1,49
5,12,0,0,1,1,1,0,0,1,0,1,1,1,1
5,12,0,0,1,1,1,0,0,1,1,1,1,1,4
5,12,0,1,0,1,0,0,1,1,0,0,0,1,1
5,12,0,1,0,1,0,0,1,1,0,0,1,1,2
5,12,0,1,0,1,0,0,1,1,0,1,1,1,3
5,12,0,1,0,1,0,0,1,1,1,1,1,1,29
5,12,0,1,0,1,0,1,0,1,0,0,1,1,1
5,12,0,1,0,1,0,1,0,1,1,1,1,1,5
5,12,0,1,0,1,1,0,0,1,0,0,1,1,2
5,12,0,1,0,1,1,0,0,1,1,1,1,1,8
5,13,0,0,1,1,0,0,1,1,0,0,0,1,26
5,13,0,0,1,1,0,0,1,1,0,0,1,1,5
5,13,0,0,1,1,0,0,1,1,0,1,1,1,12
5,13,0,0,1,1,0,0,1,1,1,1,1,1,100
5,13,0,0,1,1,0,1,0,1,0,0,0,1,2
5,13,0,0,1,1,0,1,0,1,0,0,1,1,3
5,13,0,0,1,1,0,1,0,1,0,1,1,1,1
5,13,0,0,1,1,0,1,0,1,1,1,1,1,7
5,13,0,0,1,1,1,0,0,1,0,1,1,1,1
5,13,0,1,0,1,0,0,1,1,0,0,0,1,10
5,13,0,1,0,1,0,0,1,1,0,0,1,1,5
5,13,0,1,0,1,0,0,1,1,0,1,1,1,15
5,13,0,1,0,1,0,0,1,1,1,1,1,1,129
5,13,0,1,0,1,0,1,0,1,0,0,0,1,3
5,13,0,1,0,1,0,1,0,1,0,0,1,1,1
5,13,0,1,0,1,0,1,0,1,0,1,1,1,2
5,13,0,1,0,1,0,1,0,1,1,1,1,1,29
5,13,0,1,0,1,1,0,0,1,0,0,0,1,4
5,13,0,1,0,1,1,0,0,1,0,1,1,1,4
5,13,0,1,0,1,1,0,0,1,1,1,1,1,3
5,1,1,0,1,1,0,0,1,1,0,0,0,1,1
5,1,1,0,1,1,0,0,1,1,0,0,1,1,1
5,1,1,0,1,1,0,0,1,1,0,1,1,1,3
5,1,1,0,1,1,0,0,1,1,1,1,1,1,93
5,1,1,0,1,1,0,1,0,1,0,0,0,1,9
5,1,1,0,1,1,0,1,0,1,0,0,1,1,5
5,1,1,0,1,1,0,1,0,1,0,1,1,1,1
5,1,1,0,1,1,0,1,0,1,1,1,1,1,16
5,1,1,0,1,1,1,0,0,1,1,1,1,1,1
5,1,1,1,0,1,0,0,1,1,0,0,0,1,4
5,1,1,1,0,1,0,0,1,1,0,0,1,1,6
5,1,1,1,0,1,0,0,1,1,0,1,1,1,2
5,1,1,1,0,1,0,0,1,1,1,1,1,1,99
5,1,1,1,0,1,0,1,0,1,0,0,0,1,3
5,1,1,1,0,1,0,1,0,1,0,0,1,1,3
5,1,1,1,0,1,0,1,0,1,0,1,1,1,1
5,1,1,1,0,1,0,1,0,1,1,1,1,1,20
5,1,1,1,0,1,1,0,0,1,0,0,0,1,1
5,1,1,1,0,1,1,0,0,1,0,0,1,1,1
5,1,1,1,0,1,1,0,0,1,1,1,1,1,1
5,2,1,0,1,1,0,0,1,1,0,0,0,1,1
5,2,1,0,1,1,0,0,1,1,0,0,1,1,3
5,2,1,0,1,1,0,0,1,1,0,1,1,1,3
5,2,1,0,1,1,0,0,1,1,1,1,1,1,61
5,2,1,0,1,1,0,1,0,1,0,0,0,1,2
5,2,1,0,1,1,0,1,0,1,0,1,1,1,1
5,2,1,0,1,1,0,1,0,1,1,1,1,1,12
5,2,1,0,1,1,1,0,0,1,1,1,1,1,7
5,2,1,1,0,1,0,0,1,1,0,0,0,1,2
5,2,1,1,0,1,0,0,1,1,0,0,1,1,1
5,2,1,1,0,1,0,0,1,1,0,1,1,1,6
5,2,1,1,0,1,0,0,1,1,1,1,1,1,77
5,2,1,1,0,1,0,1,0,1,0,0,0,1,1
5,2,1,1,0,1,0,1,0,1,0,0,1,1,1
5,2,1,1,0,1,0,1,0,1,1,1,1,1,35
5,2,1,1,0,1,1,0,0,1,0,0,0,1,1
5,2,1,1,0,1,1,0,0,1,0,1,1,1,1
5,2,1,1,0,1,1,0,0,1,1,1,1,1,15
5,14,0,0,1,1,0,0,1,1,0,0,0,1,6
5,14,0,0,1,1,0,0,1,1,0,0,1,1,1
5,14,0,0,1,1,0,0,1,1,0,1,1,1,2
5,14,0,0,1,1,0,0,1,1,1,1,1,1,49
5,14,0,0,1,1,0,1,0,1,0,0,0,1,6
5,14,0,0,1,1,0,1,0,1,1,1,1,1,3
5,14,0,1,0,1,0,0,1,1,0,0,0,1,1
5,14,0,1,0,1,0,0,1,1,0,1,1,1,1
5,14,0,1,0,1,0,0,1,1,1,1,1,1,23
5,14,0,1,0,1,0,1,0,1,0,0,1,1,1
5,14,0,1,0,1,0,1,0,1,1,1,1,1,4
5,14,0,1,0,1,1,0,0,1,0,0,1,1,1
5,3,1,0,1,1,0,0,1,1,0,0,0,1,9
5,3,1,0,1,1,0,0,1,1,0,0,1,1,44
5,3,1,0,1,1,0,0,1,1,0,1,1,1,60
5,3,1,0,1,1,0,0,1,1,1,1,1,1,147
5,3,1,0,1,1,0,1,0,1,0,0,0,1,5
5,3,1,0,1,1,0,1,0,1,0,0,1,1,3
5,3,1,0,1,1,0,1,0,1,0,1,1,1,2
5,3,1,0,1,1,0,1,0,1,1,1,1,1,29
5,3,1,0,1,1,1,0,0,1,0,0,0,1,2
5,3,1,1,0,1,0,0,1,1,0,0,0,1,14
5,3,1,1,0,1,0,0,1,1,0,0,1,1,7
5,3,1,1,0,1,0,0,1,1,0,1,1,1,11
5,3,1,1,0,1,0,0,1,1,1,1,1,1,265
5,3,1,1,0,1,0,1,0,1,0,0,0,1,4
5,3,1,1,0,1,0,1,0,1,0,0,1,1,9
5,3,1,1,0,1,0,1,0,1,0,1,1,1,6
5,3,1,1,0,1,0,1,0,1,1,1,1,1,27
5,3,1,1,0,1,1,0,0,1,0,0,0,1,4
5,3,1,1,0,1,1,0,0,1,1,1,1,1,3
5,4,1,0,1,1,0,0,1,1,0,0,0,1,44
5,4,1,0,1,1,0,0,1,1,0,0,1,1,77
5,4,1,0,1,1,0,0,1,1,0,1,1,1,94
5,4,1,0,1,1,0,0,1,1,1,1,1,1,430
5,4,1,0,1,1,0,1,0,1,0,0,0,1,53
5,4,1,0,1,1,0,1,0,1,0,0,1,1,12
5,4,1,0,1,1,0,1,0,1,0,1,1,1,11
5,4,1,0,1,1,0,1,0,1,1,1,1,1,80
5,4,1,0,1,1,1,0,0,1,0,0,0,1,2
5,4,1,0,1,1,1,0,0,1,0,1,1,1,1
5,4,1,0,1,1,1,0,0,1,1,1,1,1,5
5,4,1,1,0,1,0,0,1,1,0,0,0,1,29
5,4,1,1,0,1,0,0,1,1,0,0,1,1,10
5,4,1,1,0,1,0,0,1,1,0,1,1,1,38
5,4,1,1,0,1,0,0,1,1,1,1,1,1,264
5,4,1,1,0,1,0,1,0,1,0,0,0,1,17
5,4,1,1,0,1,0,1,0,1,0,0,1,1,7
5,4,1,1,0,1,0,1,0,1,0,1,1,1,10
5,4,1,1,0,1,0,1,0,1,1,1,1,1,39
5,4,1,1,0,1,1,0,0,1,0,0,0,1,1
5,4,1,1,0,1,1,0,0,1,1,1,1,1,7
5,6,1,0,1,1,0,0,1,1,0,0,0,1,34
5,6,1,0,1,1,0,0,1,1,0,0,1,1,28
5,6,1,0,1,1,0,0,1,1,0,1,1,1,22
5,6,1,0,1,1,0,0,1,1,1,1,1,1,349
5,6,1,0,1,1,0,1,0,1,0,0,0,1,4
5,6,1,0,1,1,0,1,0,1,0,0,1,1,7
5,6,1,0,1,1,0,1,0,1,0,1,1,1,6
5,6,1,0,1,1,0,1,0,1,1,1,1,1,61
5,6,1,0,1,1,1,0,0,1,0,0,1,1,2
5,6,1,0,1,1,1,0,0,1,0,1,1,1,1
5,6,1,0,1,1,1,0,0,1,1,1,1,1,13
5,6,1,1,0,1,0,0,1,1,0,0,0,1,17
5,6,1,1,0,1,0,0,1,1,0,0,1,1,13
5,6,1,1,0,1,0,0,1,1,0,1,1,1,6
5,6,1,1,0,1,0,0,1,1,1,1,1,1,367
5,6,1,1,0,1,0,1,0,1,0,0,0,1,5
5,6,1,1,0,1,0,1,0,1,0,0,1,1,2
5,6,1,1,0,1,0,1,0,1,1,1,1,1,36
5,6,1,1,0,1,1,0,0,1,1,1,1,1,9
5,15,0,0,1,1,0,0,1,1,0,0,0,1,18
5,15,0,0,1,1,0,0,1,1,0,0,1,1,6
5,15,0,0,1,1,0,0,1,1,0,1,1,1,6
5,15,0,0,1,1,0,0,1,1,1,1,1,1,173
5,15,0,0,1,1,0,1,0,1,0,0,0,1,6
5,15,0,0,1,1,0,1,0,1,0,0,1,1,1
5,15,0,0,1,1,0,1,0,1,0,1,1,1,2
5,15,0,0,1,1,0,1,0,1,1,1,1,1,39
5,15,0,0,1,1,1,0,0,1,1,1,1,1,20
5,15,0,1,0,1,0,0,1,1,0,0,0,1,3
5,15,0,1,0,1,0,0,1,1,0,0,1,1,3
5,15,0,1,0,1,0,0,1,1,0,1,1,1,8
5,15,0,1,0,1,0,0,1,1,1,1,1,1,115
5,15,0,1,0,1,0,1,0,1,0,0,0,1,1
5,15,0,1,0,1,0,1,0,1,0,1,1,1,1
5,15,0,1,0,1,0,1,0,1,1,1,1,1,36
5,15,0,1,0,1,1,0,0,1,1,1,1,1,6
5,7,1,0,1,1,0,0,1,1,0,0,0,1,10
5,7,1,0,1,1,0,0,1,1,0,0,1,1,5
5,7,1,0,1,1,0,0,1,1,0,1,1,1,16
5,7,1,0,1,1,0,0,1,1,1,1,1,1,199
5,7,1,0,1,1,0,1,0,1,0,0,0,1,4
5,7,1,0,1,1,0,1,0,1,0,0,1,1,1
5,7,1,0,1,1,0,1,0,1,0,1,1,1,2
5,7,1,0,1,1,0,1,0,1,1,1,1,1,5
5,7,1,0,1,1,1,0,0,1,0,0,0,1,1
5,7,1,1,0,1,0,0,1,1,0,0,1,1,1
5,7,1,1,0,1,0,0,1,1,0,1,1,1,3
5,7,1,1,0,1,0,0,1,1,1,1,1,1,103
5,7,1,1,0,1,0,1,0,1,1,1,1,1,20
5,7,1,1,0,1,1,0,0,1,0,0,1,1,3
5,8,1,0,1,1,0,0,1,1,0,0,0,1,49
5,8,1,0,1,1,0,0,1,1,0,0,1,1,29
5,8,1,0,1,1,0,0,1,1,0,1,1,1,28
5,8,1,0,1,1,0,0,1,1,1,1,1,1,670
5,8,1,0,1,1,0,1,0,1,0,0,0,1,67
5,8,1,0,1,1,0,1,0,1,0,0,1,1,21
5,8,1,0,1,1,0,1,0,1,0,1,1,1,24
5,8,1,0,1,1,0,1,0,1,1,1,1,1,245
5,8,1,0,1,1,1,0,0,1,0,0,0,1,1
5,8,1,0,1,1,1,0,0,1,0,0,1,1,1
5,8,1,0,1,1,1,0,0,1,1,1,1,1,6
5,8,1,1,0,1,0,0,1,1,0,0,0,1,35
5,8,1,1,0,1,0,0,1,1,0,0,1,1,12
5,8,1,1,0,1,0,0,1,1,0,1,1,1,15
5,8,1,1,0,1,0,0,1,1,1,1,1,1,448
5,8,1,1,0,1,0,1,0,1,0,0,0,1,25
5,8,1,1,0,1,0,1,0,1,0,0,1,1,8
5,8,1,1,0,1,0,1,0,1,0,1,1,1,12
5,8,1,1,0,1,0,1,0,1,1,1,1,1,133
5,8,1,1,0,1,1,0,0,1,0,0,0,1,1
5,8,1,1,0,1,1,0,0,1,0,0,1,1,1
5,8,1,1,0,1,1,0,0,1,0,1,1,1,2
5,8,1,1,0,1,1,0,0,1,1,1,1,1,6
5,16,0,0,1,1,0,0,1,1,0,1,1,1,2
5,16,0,0,1,1,0,1,0,1,1,1,1,1,14
5,16,0,1,0,1,0,0,1,1,0,0,0,1,1
5,16,0,1,0,1,0,0,1,1,0,1,1,1,1
5,16,0,1,0,1,0,0,1,1,1,1,1,1,1
5,16,0,1,0,1,0,1,0,1,1,1,1,1,4
5,16,0,1,0,1,1,0,0,1,0,1,1,1,1
5,16,0,1,0,1,1,0,0,1,1,1,1,1,1
5,17,0,0,1,1,0,0,1,1,0,0,0,1,45
5,17,0,0,1,1,0,0,1,1,0,0,1,1,21
5,17,0,0,1,1,0,0,1,1,0,1,1,1,31
5,17,0,0,1,1,0,0,1,1,1,1,1,1,609
5,17,0,0,1,1,0,1,0,1,0,0,0,1,30
5,17,0,0,1,1,0,1,0,1,0,0,1,1,3
5,17,0,0,1,1,0,1,0,1,0,1,1,1,7
5,17,0,0,1,1,0,1,0,1,1,1,1,1,156
5,17,0,0,1,1,1,0,0,1,0,0,1,1,1
5,17,0,0,1,1,1,0,0,1,0,1,1,1,1
5,17,0,0,1,1,1,0,0,1,1,1,1,1,49
5,17,0,1,0,1,0,0,1,1,0,0,0,1,40
5,17,0,1,0,1,0,0,1,1,0,0,1,1,22
5,17,0,1,0,1,0,0,1,1,0,1,1,1,48
5,17,0,1,0,1,0,0,1,1,1,1,1,1,739
5,17,0,1,0,1,0,1,0,1,0,0,0,1,9
5,17,0,1,0,1,0,1,0,1,0,0,1,1,4
5,17,0,1,0,1,0,1,0,1,0,1,1,1,6
5,17,0,1,0,1,0,1,0,1,1,1,1,1,131
5,17,0,1,0,1,1,0,0,1,0,0,0,1,4
5,17,0,1,0,1,1,0,0,1,0,0,1,1,1
5,17,0,1,0,1,1,0,0,1,0,1,1,1,5
5,17,0,1,0,1,1,0,0,1,1,1,1,1,36
5,9,1,0,1,1,0,0,1,1,0,0,0,1,3
5,9,1,0,1,1,0,0,1,1,0,0,1,1,4
5,9,1,0,1,1,0,0,1,1,0,1,1,1,3
5,9,1,0,1,1,0,0,1,1,1,1,1,1,62
5,9,1,0,1,1,0,1,0,1,0,0,0,1,14
5,9,1,0,1,1,0,1,0,1,0,0,1,1,2
5,9,1,0,1,1,0,1,0,1,0,1,1,1,1
5,9,1,0,1,1,0,1,0,1,1,1,1,1,15
5,9,1,0,1,1,1,0,0,1,1,1,1,1,9
5,9,1,1,0,1,0,0,1,1,0,0,0,1,1
5,9,1,1,0,1,0,0,1,1,1,1,1,1,12
5,9,1,1,0,1,0,1,0,1,0,0,0,1,3
5,9,1,1,0,1,0,1,0,1,1,1,1,1,1
5,18,0,0,1,1,0,0,1,1,1,1,1,1,1
5,18,0,1,0,1,0,1,0,1,1,1,1,1,4
5,19,0,0,1,1,0,0,1,1,0,0,0,1,2
5,19,0,0,1,1,0,0,1,1,0,1,1,1,1
5,19,0,0,1,1,0,0,1,1,1,1,1,1,36
5,19,0,0,1,1,0,1,0,1,1,1,1,1,4
5,19,0,1,0,1,0,0,1,1,0,0,1,1,1
5,19,0,1,0,1,0,0,1,1,0,1,1,1,11
5,19,0,1,0,1,0,0,1,1,1,1,1,1,68
5,19,0,1,0,1,0,1,0,1,1,1,1,1,8
5,19,0,1,0,1,1,0,0,1,0,0,1,1,1
5,19,0,1,0,1,1,0,0,1,1,1,1,1,3
5,20,0,0,1,1,0,0,1,1,0,0,0,1,2
5,20,0,0,1,1,0,0,1,1,0,0,1,1,6
5,20,0,0,1,1,0,0,1,1,0,1,1,1,2
5,20,0,0,1,1,0,0,1,1,1,1,1,1,73
5,20,0,0,1,1,0,1,0,1,0,0,0,1,4
5,20,0,0,1,1,0,1,0,1,0,1,1,1,2
5,20,0,0,1,1,0,1,0,1,1,1,1,1,71
5,20,0,0,1,1,1,0,0,1,0,0,0,1,1
5,20,0,0,1,1,1,0,0,1,1,1,1,1,12
5,20,0,1,0,1,0,0,1,1,0,0,0,1,1
5,20,0,1,0,1,0,0,1,1,0,1,1,1,9
5,20,0,1,0,1,0,0,1,1,1,1,1,1,68
5,20,0,1,0,1,0,1,0,1,0,0,0,1,1
5,20,0,1,0,1,0,1,0,1,0,1,1,1,1
5,20,0,1,0,1,0,1,0,1,1,1,1,1,44
5,20,0,1,0,1,1,0,0,1,0,0,0,1,1
5,20,0,1,0,1,1,0,0,1,1,1,1,1,1
5,10,1,0,1,1,0,0,1,1,0,0,0,1,2
5,10,1,0,1,1,0,0,1,1,0,0,1,1,3
5,10,1,0,1,1,0,0,1,1,0,1,1,1,10
5,10,1,0,1,1,0,0,1,1,1,1,1,1,87
5,10,1,0,1,1,0,1,0,1,0,0,0,1,4
5,10,1,0,1,1,0,1,0,1,0,0,1,1,2
5,10,1,0,1,1,0,1,0,1,0,1,1,1,2
5,10,1,0,1,1,0,1,0,1,1,1,1,1,60
5,10,1,0,1,1,1,0,0,1,0,1,1,1,1
5,10,1,0,1,1,1,0,0,1,1,1,1,1,7
5,10,1,1,0,1,0,0,1,1,0,0,0,1,7
5,10,1,1,0,1,0,0,1,1,0,0,1,1,1
5,10,1,1,0,1,0,0,1,1,0,1,1,1,18
5,10,1,1,0,1,0,0,1,1,1,1,1,1,193
5,10,1,1,0,1,0,1,0,1,0,0,0,1,3
5,10,1,1,0,1,0,1,0,1,0,1,1,1,4
5,10,1,1,0,1,0,1,0,1,1,1,1,1,60
5,10,1,1,0,1,1,0,0,1,0,0,0,1,5
5,10,1,1,0,1,1,0,0,1,0,1,1,1,3
5,10,1,1,0,1,1,0,0,1,1,1,1,1,26
5,21,0,0,1,1,0,0,1,1,0,0,0,1,18
5,21,0,0,1,1,0,0,1,1,0,0,1,1,9
5,21,0,0,1,1,0,0,1,1,0,1,1,1,17
5,21,0,0,1,1,0,0,1,1,1,1,1,1,193
5,21,0,0,1,1,0,1,0,1,0,0,0,1,5
5,21,0,0,1,1,0,1,0,1,0,0,1,1,2
5,21,0,0,1,1,0,1,0,1,0,1,1,1,3
5,21,0,0,1,1,0,1,0,1,1,1,1,1,53
5,21,0,0,1,1,1,0,0,1,1,1,1,1,24
5,21,0,1,0,1,0,0,1,1,0,0,0,1,8
5,21,0,1,0,1,0,0,1,1,0,0,1,1,6
5,21,0,1,0,1,0,0,1,1,0,1,1,1,11
5,21,0,1,0,1,0,0,1,1,1,1,1,1,167
5,21,0,1,0,1,0,1,0,1,0,1,1,1,1
5,21,0,1,0,1,0,1,0,1,1,1,1,1,43
5,21,0,1,0,1,1,0,0,1,0,0,0,1,3
5,21,0,1,0,1,1,0,0,1,0,0,1,1,1
5,21,0,1,0,1,1,0,0,1,0,1,1,1,2
5,21,0,1,0,1,1,0,0,1,1,1,1,1,14
5,22,0,0,1,1,0,0,1,1,0,0,0,1,1
5,22,0,0,1,1,0,0,1,1,0,0,1,1,1
5,22,0,0,1,1,0,0,1,1,0,1,1,1,3
5,22,0,0,1,1,0,0,1,1,1,1,1,1,117
5,22,0,0,1,1,0,1,0,1,0,0,0,1,4
5,22,0,0,1,1,0,1,0,1,0,0,1,1,7
5,22,0,0,1,1,0,1,0,1,0,1,1,1,1
5,22,0,0,1,1,0,1,0,1,1,1,1,1,117
5,22,0,0,1,1,1,0,0,1,1,1,1,1,8
5,22,0,1,0,1,0,0,1,1,0,0,0,1,2
5,22,0,1,0,1,0,0,1,1,0,0,1,1,1
5,22,0,1,0,1,0,0,1,1,0,1,1,1,2
5,22,0,1,0,1,0,0,1,1,1,1,1,1,111
5,22,0,1,0,1,0,1,0,1,0,0,0,1,1
5,22,0,1,0,1,0,1,0,1,0,0,1,1,3
5,22,0,1,0,1,0,1,0,1,0,1,1,1,6
5,22,0,1,0,1,0,1,0,1,1,1,1,1,91
5,22,0,1,0,1,1,0,0,1,0,0,0,1,2
5,22,0,1,0,1,1,0,0,1,0,0,1,1,2
5,22,0,1,0,1,1,0,0,1,0,1,1,1,3
5,22,0,1,0,1,1,0,0,1,1,1,1,1,28
5,11,1,0,1,1,0,0,1,1,0,0,0,1,5
5,11,1,0,1,1,0,0,1,1,0,0,1,1,9
5,11,1,0,1,1,0,0,1,1,0,1,1,1,22
5,11,1,0,1,1,0,0,1,1,1,1,1,1,47
5,11,1,0,1,1,0,1,0,1,0,1,1,1,24
5,11,1,0,1,1,0,1,0,1,1,1,1,1,11
5,11,1,0,1,1,1,0,0,1,1,1,1,1,1
5,11,1,1,0,1,0,0,1,1,0,0,0,1,3
5,11,1,1,0,1,0,0,1,1,0,0,1,1,5
5,11,1,1,0,1,0,0,1,1,0,1,1,1,8
5,11,1,1,0,1,0,0,1,1,1,1,1,1,109
5,11,1,1,0,1,0,1,0,1,0,0,0,1,2
5,11,1,1,0,1,0,1,0,1,0,0,1,1,4
5,11,1,1,0,1,0,1,0,1,0,1,1,1,2
5,11,1,1,0,1,0,1,0,1,1,1,1,1,3
5,11,1,1,0,1,1,0,0,1,1,1,1,1,1
5,23,0,0,1,1,0,0,1,1,0,0,0,1,6
5,23,0,0,1,1,0,0,1,1,0,0,1,1,4
5,23,0,0,1,1,0,0,1,1,0,1,1,1,11
5,23,0,0,1,1,0,0,1,1,1,1,1,1,244
5,23,0,0,1,1,0,1,0,1,0,0,0,1,3
5,23,0,0,1,1,0,1,0,1,0,0,1,1,2
5,23,0,0,1,1,0,1,0,1,1,1,1,1,63
5,23,0,0,1,1,1,0,0,1,0,0,0,1,1
5,23,0,0,1,1,1,0,0,1,1,1,1,1,6
5,23,0,1,0,1,0,0,1,1,0,0,0,1,6
5,23,0,1,0,1,0,0,1,1,0,0,1,1,1
5,23,0,1,0,1,0,0,1,1,0,1,1,1,2
5,23,0,1,0,1,0,0,1,1,1,1,1,1,186
5,23,0,1,0,1,0,1,0,1,1,1,1,1,51
5,23,0,1,0,1,1,0,0,1,0,0,0,1,1
5,23,0,1,0,1,1,0,0,1,1,1,1,1,10
5,24,0,0,1,1,0,0,1,1,0,0,0,1,1
5,24,0,0,1,1,0,0,1,1,0,1,1,1,5
5,24,0,0,1,1,0,0,1,1,1,1,1,1,40
5,24,0,0,1,1,0,1,0,1,0,0,0,1,9
5,24,0,0,1,1,0,1,0,1,0,0,1,1,2
5,24,0,0,1,1,0,1,0,1,0,1,1,1,2
5,24,0,0,1,1,0,1,0,1,1,1,1,1,6
5,24,0,0,1,1,1,0,0,1,1,1,1,1,2
5,24,0,1,0,1,0,0,1,1,0,0,0,1,2
5,24,0,1,0,1,0,0,1,1,0,1,1,1,2
5,24,0,1,0,1,0,0,1,1,1,1,1,1,78
5,24,0,1,0,1,0,1,0,1,0,0,0,1,3
5,24,0,1,0,1,0,1,0,1,0,0,1,1,1
5,24,0,1,0,1,0,1,0,1,0,1,1,1,2
5,24,0,1,0,1,0,1,0,1,1,1,1,1,10
5,24,0,1,0,1,1,0,0,1,1,1,1,1,1
5,25,0,0,1,1,0,0,1,1,0,0,0,1,8
5,25,0,0,1,1,0,0,1,1,0,0,1,1,18
5,25,0,0,1,1,0,0,1,1,0,1,1,1,6
5,25,0,0,1,1,0,0,1,1,1,1,1,1,191
5,25,0,0,1,1,0,1,0,1,0,0,0,1,7
5,25,0,0,1,1,0,1,0,1,0,1,1,1,2
5,25,0,0,1,1,0,1,0,1,1,1,1,1,20
5,25,0,0,1,1,1,0,0,1,1,1,1,1,1
5,25,0,1,0,1,0,0,1,1,0,0,0,1,27
5,25,0,1,0,1,0,0,1,1,0,0,1,1,1
5,25,0,1,0,1,0,0,1,1,0,1,1,1,9
5,25,0,1,0,1,0,0,1,1,1,1,1,1,197
5,25,0,1,0,1,0,1,0,1,0,0,0,1,3
5,25,0,1,0,1,0,1,0,1,0,1,1,1,3
5,25,0,1,0,1,0,1,0,1,1,1,1,1,17
5,25,0,1,0,1,1,0,0,1,1,1,1,1,13
8,12,0,0,1,1,0,0,1,1,0,1,1,1,8
8,12,0,0,1,1,0,0,1,1,1,1,1,1,26
8,12,0,0,1,1,0,1,0,1,0,0,1,1,6
8,12,0,0,1,1,0,1,0,1,0,1,1,1,3
8,12,0,0,1,1,0,1,0,1,1,1,1,1,17
8,12,0,1,0,1,0,0,1,1,1,1,1,1,15
8,12,0,1,0,1,0,1,0,1,0,1,1,1,6
8,12,0,1,0,1,0,1,0,1,1,1,1,1,3
8,13,0,0,1,1,0,0,1,1,0,0,0,1,2
8,13,0,0,1,1,0,0,1,1,0,0,1,1,1
8,13,0,0,1,1,0,0,1,1,0,1,1,1,19
8,13,0,0,1,1,0,0,1,1,1,1,1,1,36
8,13,0,0,1,1,0,1,0,1,0,0,0,1,1
8,13,0,0,1,1,0,1,0,1,0,0,1,1,1
8,13,0,0,1,1,0,1,0,1,0,1,1,1,9
8,13,0,0,1,1,0,1,0,1,1,1,1,1,11
8,13,0,1,0,1,0,0,1,1,0,0,0,1,9
8,13,0,1,0,1,0,0,1,1,0,1,1,1,2
8,13,0,1,0,1,0,0,1,1,1,1,1,1,108
8,13,0,1,0,1,0,1,0,1,0,1,1,1,6
8,13,0,1,0,1,0,1,0,1,1,1,1,1,37
8,13,0,1,0,1,1,0,0,1,1,1,1,1,2
8,1,1,0,1,1,0,0,1,1,0,1,1,1,1
8,1,1,0,1,1,0,0,1,1,1,1,1,1,41
8,1,1,0,1,1,0,1,0,1,0,0,0,1,2
8,1,1,0,1,1,0,1,0,1,0,1,1,1,1
8,1,1,0,1,1,0,1,0,1,1,1,1,1,6
8,1,1,0,1,1,1,0,0,1,1,1,1,1,1
8,1,1,1,0,1,0,0,1,1,0,0,1,1,2
8,1,1,1,0,1,0,0,1,1,0,1,1,1,3
8,1,1,1,0,1,0,0,1,1,1,1,1,1,33
8,1,1,1,0,1,0,1,0,1,1,1,1,1,11
8,1,1,1,0,1,1,0,0,1,1,1,1,1,1
8,2,1,0,1,1,0,0,1,1,0,0,0,1,1
8,2,1,0,1,1,0,0,1,1,1,1,1,1,20
8,2,1,0,1,1,0,1,0,1,0,0,1,1,1
8,2,1,0,1,1,0,1,0,1,0,1,1,1,1
8,2,1,0,1,1,0,1,0,1,1,1,1,1,5
8,2,1,0,1,1,1,0,0,1,1,1,1,1,1
8,2,1,1,0,1,0,0,1,1,0,0,1,1,1
8,2,1,1,0,1,0,0,1,1,0,1,1,1,3
8,2,1,1,0,1,0,0,1,1,1,1,1,1,44
8,2,1,1,0,1,0,1,0,1,0,0,0,1,2
8,2,1,1,0,1,0,1,0,1,1,1,1,1,18
8,2,1,1,0,1,1,0,0,1,0,1,1,1,1
8,2,1,1,0,1,1,0,0,1,1,1,1,1,4
